roothog_id,n_proteins,n_taxa,taxa_list
793040,15,7,"7955, 8364, 9606, 10090, 10116"
801586,15,9,"3702, 5691, 7227, 7955, 9606"
804951,15,7,"3702, 9606, 10090, 10116, 39947"
801479,15,7,"3702, 6239, 7227, 9606, 10090"
804555,15,12,"3702, 7227, 7955, 8364, 9606"
990891,15,13,"387, 85963, 99287, 122586, 192222"
802873,15,8,"3702, 6239, 7227, 9606, 10090"
802959,15,8,"3702, 6239, 9606, 10116, 227321"
802642,15,10,"3702, 7955, 9606, 10029, 10090"
789259,15,7,"6239, 7227, 7955, 8355, 9606"
804272,15,7,"3702, 7227, 10090, 44689, 237561"
777987,15,5,"6239, 7227, 7955, 9606, 10090"
771190,15,5,"7955, 9031, 9606, 10090, 10116"
747467,15,6,"7955, 8022, 9031, 9606, 10090"
803087,15,12,"3702, 3880, 6239, 7227, 9031"
802631,15,9,"3702, 7227, 9606, 9913, 10090"
761138,15,5,"7227, 7955, 9606, 10090, 10116"
319152,15,2,"3702, 39947"
1027270,15,9,"3635, 3702, 7227, 7955, 9606"
1027833,15,7,"3702, 9606, 9823, 10090, 10116"
802572,15,10,"3702, 6239, 7227, 9606, 10090"
801645,15,9,"3702, 6239, 7227, 7955, 9606"
831937,15,7,"6239, 7227, 7955, 9606, 10090"
793363,15,8,"6239, 7227, 7955, 9606, 10090"
801501,15,9,"3702, 7227, 7955, 9606, 10090"
1027414,15,10,"3702, 3847, 4113, 7955, 9606"
1027295,15,11,"3702, 4577, 7227, 7955, 9606"
1027403,15,12,"3702, 6239, 7227, 7955, 9606"
1027416,15,12,"3702, 9031, 9606, 9913, 10090"
1027311,15,12,"3702, 7955, 9606, 9823, 10090"
1032582,15,13,"882, 3702, 7227, 9606, 9913"
802221,15,8,"3702, 9606, 9913, 10029, 10090"
780162,15,5,"6239, 7955, 9606, 10090, 10116"
802187,15,10,"3702, 7227, 9606, 10090, 185431"
795394,15,6,"6239, 7227, 7955, 9606, 10090"
802535,15,12,"3702, 5664, 6239, 7227, 7955"
792936,15,9,"6239, 7227, 9606, 10090, 10116"
805173,15,10,"3702, 5759, 6239, 7227, 9606"
747375,15,8,"7955, 9031, 9103, 9823, 9913"
801972,15,10,"3702, 6239, 7227, 9606, 10090"
802012,15,9,"3702, 7227, 9606, 10090, 36329"
801907,15,10,"3702, 7227, 7955, 9606, 10090"
777921,15,6,"7227, 7955, 8364, 9606, 10090"
801879,15,6,"3702, 6239, 7227, 7955, 9606"
1027266,15,12,"3702, 7227, 9606, 10090, 10116"
58757,14,1,185431
756317,14,4,"7955, 9606, 10090, 10116"
805963,14,6,"3702, 7227, 9606, 10090, 39947"
802375,14,13,"3702, 6239, 7227, 7955, 8355"
1028583,14,7,"3702, 9606, 10090, 10116, 39947"
314912,14,7,"3702, 4081, 4558, 4565, 4577"
802529,14,12,"3702, 3847, 4565, 8355, 9606"
778279,14,7,"6239, 7955, 8355, 9606, 9913"
293040,14,1,3702
815383,14,8,"7227, 7955, 9031, 9606, 10090"
1027276,14,10,"3702, 7227, 7955, 9606, 9615"
802594,14,8,"3702, 6239, 7227, 9606, 10090"
805190,14,13,"3702, 4097, 4577, 6239, 9606"
739094,14,7,"7955, 9031, 9606, 9615, 9913"
789447,14,6,"6239, 7227, 7955, 9606, 10090"
805765,14,9,"3702, 6239, 7227, 7955, 9606"
1027384,14,11,"3702, 7227, 9606, 10090, 10116"
803092,14,12,"3702, 6239, 7227, 9606, 10090"
1027269,14,10,"3702, 7227, 9606, 10090, 10116"
801774,14,10,"3702, 5691, 7227, 7955, 9606"
804281,14,5,"6239, 7227, 7955, 9606, 10090"
802892,14,11,"6239, 7227, 7955, 9606, 10090"
789062,14,5,"6239, 7227, 9606, 10090, 10116"
802323,14,7,"3702, 6239, 7227, 7955, 9606"
802211,14,11,"3702, 5691, 6239, 7227, 9606"
801702,14,9,"3702, 5664, 7227, 9606, 10090"
801655,14,12,"3702, 6239, 7227, 9606, 9823"
792988,14,6,"6239, 7227, 9606, 9823, 10090"
780921,14,7,"7227, 7955, 8355, 9031, 9606"
802866,14,12,"3702, 4081, 5911, 7227, 9031"
793188,14,6,"6239, 7227, 9606, 9913, 10090"
756350,14,4,"7955, 9606, 10090, 10116"
802930,14,14,"3702, 5691, 5702, 6239, 7227"
793096,14,4,"6239, 9606, 10090, 10116"
793222,14,7,"6239, 9606, 10090, 237561, 284593"
1027587,14,11,"3702, 7227, 9606, 9913, 10090"
801750,14,9,"3702, 7227, 9031, 9606, 10090"
801667,14,13,"3702, 6239, 7227, 8364, 9031"
789253,14,5,"6239, 7227, 7955, 9606, 10090"
1029300,14,3,"9606, 10090, 10116"
758225,14,7,"7955, 9031, 9606, 9913, 10090"
807529,14,12,"6239, 7227, 9606, 9823, 9913"
795403,14,6,"6239, 6279, 7227, 9606, 10090"
638274,14,11,"7217, 7220, 7222, 7227, 7230"
1033178,14,9,"1397, 6239, 9031, 9606, 10090"
792981,14,8,"7955, 9606, 10116, 83558, 237561"
792945,14,7,"6239, 7227, 7955, 9606, 10090"
801897,14,6,"3702, 7227, 9606, 10090, 284812"
761889,14,5,"7955, 9031, 9606, 10090, 10116"
801922,14,9,"3702, 4577, 5664, 5691, 185431"
801881,14,8,"3702, 7227, 9606, 10090, 36329"
813795,14,6,"3702, 6239, 9544, 9606, 10090"
761331,14,5,"9031, 9606, 9913, 10090, 10116"
814116,14,5,"7227, 9606, 10090, 10116, 10141"
818782,14,6,"3702, 6239, 7227, 9606, 10090"
801908,14,10,"3702, 7227, 7955, 9606, 10090"
1027318,14,10,"3702, 7227, 9606, 10090, 10116"
1027254,14,11,"3702, 6239, 7227, 7955, 9606"
802001,14,11,"3055, 3702, 6239, 7227, 9606"
801771,14,7,"3702, 10090, 44689, 185431, 284812"
1028456,14,14,"3702, 32049, 44689, 85962, 160492"
738002,14,4,"9031, 9606, 10090, 10116"
802522,14,10,"3702, 7227, 9606, 10090, 44689"
792960,14,10,"6239, 7227, 7460, 7955, 10090"
802095,14,8,"3702, 7227, 9606, 10090, 185431"
802537,14,12,"3702, 6239, 7227, 7955, 8355"
802536,14,12,"3635, 3702, 6239, 9606, 9913"
805063,14,9,"3702, 6239, 7227, 7955, 9606"
801856,14,8,"3702, 5691, 6239, 7227, 9606"
781582,14,5,"6239, 7227, 9606, 10090, 10116"
805560,14,9,"6239, 7955, 8090, 9606, 10090"
793282,14,6,"6239, 7227, 7955, 9606, 10090"
802176,14,8,"3702, 36329, 39947, 44689, 185431"
781053,14,7,"6239, 6500, 7227, 9606, 9913"
802511,14,11,"5759, 6239, 7227, 7955, 8355"
802996,14,8,"3702, 7227, 7955, 9606, 10090"
319299,14,3,"3702, 4565, 39947"
802228,14,10,"3702, 6239, 9606, 9913, 10090"
802163,14,11,"3702, 7227, 9606, 10090, 36329"
801537,14,9,"3702, 3847, 6239, 9606, 10090"
810152,14,8,"3702, 6239, 7227, 9606, 10090"
801497,14,9,"6239, 7227, 7955, 9606, 10090"
780014,14,7,"7955, 9606, 9796, 9913, 9986"
802697,13,8,"3702, 7227, 10090, 36329, 59729"
803470,13,11,"3702, 6239, 7227, 8355, 9606"
802028,13,8,"3702, 7227, 9606, 10090, 44689"
802022,13,9,"3702, 7227, 9031, 9606, 10090"
793025,13,8,"6239, 7955, 9606, 10090, 10116"
801930,13,13,"3702, 5691, 6239, 7227, 7955"
801903,13,11,"1971, 3702, 6239, 7227, 9606"
803197,13,8,"3702, 6239, 7227, 8355, 8364"
803176,13,11,"3702, 6239, 7227, 9606, 10090"
802833,13,8,"3702, 4113, 5691, 36329, 185431"
804685,13,9,"3702, 7227, 7955, 9606, 10090"
1027244,13,11,"3702, 5823, 7227, 9606, 10090"
801756,13,8,"3702, 6239, 7227, 9606, 9823"
778131,13,4,"7227, 9606, 10090, 10116"
813548,13,6,"7227, 9606, 10090, 237561, 284812"
801882,13,8,"3702, 7227, 9606, 9823, 10090"
801936,13,9,"3702, 6239, 7227, 9606, 10090"
731781,13,3,"9606, 10090, 10116"
802315,13,8,"3702, 9031, 9606, 10090, 10116"
802695,13,8,"3702, 39947, 71139, 185431, 237561"
801555,13,9,"3702, 7227, 9606, 10090, 185431"
793160,13,7,"6239, 7227, 9606, 10090, 10116"
802405,13,9,"3702, 5664, 6239, 7227, 9031"
802378,13,11,"3702, 5691, 6239, 7227, 9606"
802362,13,10,"3702, 7227, 7955, 9606, 10090"
788326,13,6,"7955, 8355, 9031, 9606, 10090"
64892,13,2,"5691, 185431"
783154,13,5,"7955, 9031, 9606, 10090, 10116"
802848,13,7,"3702, 4081, 39947, 237561, 284812"
789120,13,5,"6239, 9606, 9913, 10090, 10116"
802253,13,9,"3702, 7227, 7955, 9606, 10090"
831489,13,4,"6239, 9606, 10090, 10116"
806055,13,8,"3702, 7227, 9606, 10090, 10116"
804317,13,7,"6239, 7955, 9606, 10090, 227321"
318993,13,4,"3635, 3702, 39946, 39947"
831492,13,6,"6239, 7227, 7955, 9606, 10090"
807169,13,8,"3702, 6239, 7227, 7955, 9606"
802760,13,5,"3702, 7955, 9606, 10090, 10116"
758187,13,5,"7955, 9031, 9606, 10090, 10116"
1033102,13,11,"3702, 7227, 9606, 10090, 10116"
802408,13,10,"3702, 7227, 9606, 9823, 10090"
755515,13,4,"7955, 9606, 10090, 10116"
802344,13,11,"3702, 6239, 7227, 9606, 10090"
801717,13,7,"6239, 7227, 9606, 10090, 284812"
804946,13,8,"7227, 7955, 9606, 9615, 9913"
804919,13,8,"3635, 3702, 6239, 7227, 7955"
804897,13,12,"3702, 7227, 7955, 9031, 9606"
1027626,13,11,"3702, 4081, 6239, 7227, 9606"
802638,13,13,"3702, 5478, 5664, 7227, 7955"
802386,13,10,"3702, 7227, 7955, 9606, 10090"
1030564,13,11,"3702, 7227, 9606, 10090, 36329"
802222,13,8,"3702, 7227, 9606, 9823, 10090"
780034,13,6,"6239, 7955, 9606, 9913, 10090"
803094,13,5,"3702, 7227, 9606, 10090, 44689"
1027408,13,9,"3702, 5702, 6239, 7227, 9606"
802172,13,10,"3702, 6239, 7955, 9606, 10090"
990726,13,8,"8030, 83332, 99287, 186497, 208964"
802656,13,5,"6239, 9606, 10090, 10116, 44689"
802599,13,11,"3702, 6239, 7227, 7955, 9606"
804914,13,3,"3702, 5702, 7955"
1027840,13,10,"3702, 6239, 7227, 9606, 10090"
1027398,13,9,"6239, 7227, 9606, 9986, 10090"
796473,13,5,"7955, 9606, 10090, 10116, 559292"
803006,13,9,"3702, 5664, 9606, 10090, 10116"
1027353,13,10,"3702, 7227, 10090, 10116, 44689"
778346,13,5,"6239, 7227, 9606, 10090, 10116"
803658,13,9,"7227, 9606, 10090, 10116, 227321"
1027304,13,11,"6239, 7955, 8355, 9606, 10090"
796085,13,9,"7227, 9606, 9913, 10090, 10116"
1028865,13,9,"3702, 5664, 9606, 9913, 10090"
59031,13,1,185431
801474,13,10,"3702, 7227, 9606, 10090, 10116"
1027989,13,8,"3702, 7227, 7955, 9606, 10090"
779865,13,8,"6239, 7955, 9031, 9606, 9615"
811473,13,5,"6239, 7955, 9606, 10090, 10116"
779881,13,10,"7955, 8022, 9031, 9606, 9615"
801773,13,9,"3702, 7227, 7955, 9606, 10090"
802585,13,9,"3702, 7227, 7955, 9606, 10090"
1028014,13,8,"6239, 9606, 10090, 10116, 227321"
1028492,13,9,"3702, 7227, 9606, 10090, 10116"
1028373,13,10,"3702, 7955, 9606, 9823, 9913"
793572,13,7,"9606, 10090, 10116, 237561, 284812"
803702,13,10,"5691, 7227, 7955, 9606, 10090"
759644,13,4,"7955, 9606, 10090, 10116"
805481,13,8,"3702, 6239, 7955, 9606, 10090"
795507,13,5,"6239, 7227, 9606, 10090, 10116"
795524,13,5,"6239, 7955, 9606, 10090, 10116"
1027256,13,9,"3702, 9031, 9606, 10090, 10116"
1027268,13,10,"3702, 7227, 9606, 9823, 10090"
802082,13,12,"3702, 6239, 7227, 9606, 10090"
802081,13,9,"3702, 5691, 7227, 7955, 9606"
1027271,13,10,"3702, 7227, 7955, 9606, 9823"
803160,13,8,"6239, 7227, 7955, 9606, 10090"
801975,13,6,"7227, 7955, 9606, 10090, 10116"
801894,13,9,"3702, 6239, 7227, 9606, 10090"
777935,13,7,"6239, 7227, 7955, 8355, 9606"
801981,13,9,"3702, 9031, 9606, 9823, 10090"
1027357,12,9,"3702, 7227, 9606, 9823, 10090"
801874,12,10,"3702, 6239, 7227, 7955, 9606"
1027442,12,11,"3702, 6239, 7159, 7165, 7227"
778597,12,7,"6239, 7227, 7955, 9606, 9913"
1027249,12,9,"3702, 7227, 9606, 10090, 10116"
778556,12,7,"7227, 7955, 9031, 9606, 9913"
1027248,12,10,"3702, 6239, 7227, 9606, 9823"
801830,12,10,"3702, 7227, 9606, 10090, 10116"
803479,12,5,"7227, 7955, 9606, 10090, 10116"
1027246,12,9,"3702, 5702, 7227, 9606, 10090"
779839,12,7,"6239, 7227, 7955, 9606, 10090"
803765,12,5,"6239, 7227, 7955, 9606, 10090"
803583,12,9,"7227, 7955, 9606, 10090, 10116"
802110,12,11,"3702, 6239, 7227, 7955, 9606"
802177,12,9,"3702, 7227, 7955, 9606, 9823"
802123,12,7,"3702, 7227, 7955, 9606, 10116"
1033269,12,10,"3702, 5702, 6239, 7227, 9606"
801878,12,9,"3218, 3635, 3702, 7227, 7955"
1033175,12,7,"3702, 7227, 9606, 10090, 237561"
736814,12,6,"9031, 9606, 9913, 9940, 10090"
802457,12,7,"3702, 7227, 7955, 9606, 10090"
802514,12,10,"3702, 6239, 7227, 9606, 10090"
1028375,12,8,"6239, 7227, 9606, 9823, 10090"
802591,12,9,"3702, 6239, 7227, 9606, 10090"
790031,12,6,"6239, 7955, 9606, 9913, 10090"
755599,12,7,"9103, 9606, 9615, 9823, 10090"
314260,12,3,"3702, 4577, 39947"
793459,12,5,"5061, 227321, 284812, 330879, 510516"
803090,12,3,"3702, 3760, 44689"
1027385,12,11,"3702, 6239, 7955, 8030, 9606"
1027275,12,10,"3702, 7227, 9606, 10090, 10116"
803880,12,10,"3702, 6239, 7227, 7955, 9606"
804551,12,9,"3702, 6239, 7227, 9606, 9913"
793352,12,5,"6239, 7227, 9606, 10090, 10116"
793484,12,4,"6239, 7955, 9606, 10090"
793412,12,4,"6239, 9606, 10090, 10116"
778265,12,5,"7227, 7955, 9606, 10090, 10116"
778026,12,6,"6239, 7955, 8355, 9606, 10090"
805423,12,8,"3702, 6239, 7227, 9606, 10090"
802477,12,11,"3702, 6239, 7227, 7955, 9606"
802407,12,9,"3702, 6239, 7955, 9606, 10090"
802547,12,10,"3702, 6239, 7227, 9606, 10090"
801629,12,11,"3702, 4097, 4577, 6239, 7227"
739434,12,10,"7955, 8355, 9031, 9544, 9606"
1027880,12,11,"6239, 7227, 7955, 9031, 9606"
805032,12,11,"3702, 5691, 6239, 7227, 7955"
755447,12,4,"7955, 9606, 10090, 10116"
802516,12,4,"3635, 3702, 9606, 39947"
1033105,12,11,"3702, 6239, 7227, 9606, 10090"
801669,12,8,"3702, 7227, 9606, 44689, 185431"
805952,12,7,"3702, 6239, 7227, 7955, 9606"
805915,12,10,"3702, 6239, 7227, 7955, 9606"
802390,12,8,"3702, 6239, 7227, 9606, 10090"
731798,12,1,9606
789056,12,6,"6239, 7227, 9031, 9606, 10090"
804559,12,9,"3702, 6239, 7227, 9606, 10090"
1027332,12,11,"3702, 6239, 7227, 7955, 8355"
801470,12,9,"3702, 7227, 9606, 9823, 10090"
1033214,12,6,"6183, 6239, 7227, 9606, 10090"
804547,12,10,"3702, 7227, 7955, 9606, 10090"
804049,12,6,"6239, 7227, 9606, 10090, 10116"
793317,12,8,"6239, 7227, 9606, 9796, 10090"
793236,12,6,"6239, 7227, 9606, 9913, 10090"
780392,12,4,"7955, 9606, 10090, 10116"
809050,12,5,"6239, 7955, 9606, 10090, 10116"
802196,12,9,"3702, 3708, 3847, 7227, 7955"
780321,12,8,"7227, 7719, 7955, 9031, 9606"
64663,12,2,"5691, 185431"
753945,12,7,"7955, 8355, 9031, 9606, 9913"
802653,12,10,"6239, 7227, 9606, 9823, 9913"
802718,12,10,"3702, 7227, 7955, 9606, 9823"
802560,12,8,"3702, 6239, 7955, 9606, 10090"
1027694,12,11,"3702, 7227, 10090, 10116, 44689"
793007,12,5,"7227, 9606, 10090, 10116, 284812"
805019,12,11,"3702, 6239, 7227, 7955, 9606"
1027820,12,11,"3055, 3702, 6239, 7955, 9606"
735168,12,2,"9606, 10090"
276795,12,2,"3702, 39947"
802590,12,10,"3702, 6239, 7227, 7955, 9606"
758307,12,7,"7955, 8355, 9606, 9913, 9940"
807589,12,7,"9606, 10090, 10116, 227321, 237561"
1030960,12,11,"3702, 7227, 7955, 9031, 9606"
317898,12,3,"3635, 3702, 4558"
1027434,12,11,"3702, 7955, 9031, 9606, 10090"
1027731,12,10,"3702, 7955, 9606, 10090, 10116"
1027750,12,11,"3702, 6239, 7227, 9606, 10029"
1027689,12,7,"6239, 7955, 9031, 9606, 9823"
781476,12,5,"6239, 7955, 9606, 10090, 10116"
807673,12,10,"3702, 7227, 7955, 9606, 10090"
793213,12,6,"6239, 7227, 9606, 10090, 284812"
752790,12,3,"7955, 9606, 10090"
752786,12,5,"7955, 9606, 10029, 10090, 10116"
780717,12,7,"6239, 7227, 7955, 9031, 9606"
759169,12,4,"9606, 9823, 10090, 10116"
827933,12,7,"3702, 6239, 7227, 7955, 9606"
807583,12,7,"3702, 9606, 10090, 10116, 237561"
803007,12,7,"7955, 9606, 10090, 10116, 44689"
801502,12,6,"3702, 4113, 6239, 9606, 10090"
1027429,12,10,"7227, 9031, 9606, 10090, 10116"
780737,12,8,"7955, 9031, 9606, 9615, 9913"
1033144,12,12,"3702, 7955, 9606, 10090, 10116"
802174,12,11,"3702, 6239, 7227, 9031, 10090"
802199,12,5,"3702, 7227, 9606, 284812, 559292"
801573,12,8,"678, 3055, 7227, 7955, 9606"
802746,12,11,"3702, 6239, 7227, 8355, 9606"
802262,12,8,"3702, 7227, 9606, 9615, 36329"
801782,12,9,"3702, 7227, 9606, 9913, 10090"
802276,12,7,"3702, 5664, 7227, 9606, 10090"
802243,12,9,"3702, 6239, 7227, 9606, 10090"
802733,12,7,"3702, 7227, 9606, 10090, 10116"
801535,12,11,"3702, 6239, 7227, 8355, 9606"
801562,12,10,"3702, 6239, 7227, 10090, 10116"
804762,12,11,"3702, 7227, 8355, 9606, 10090"
804823,12,9,"3702, 6239, 7227, 9606, 10090"
804704,12,10,"9606, 10090, 10116, 185431, 227321"
804798,12,12,"6239, 7227, 7955, 8355, 9606"
802915,12,9,"3702, 7955, 8355, 9606, 10090"
802801,12,9,"6239, 7227, 7955, 9031, 9606"
1027440,12,9,"3702, 7227, 9606, 9823, 10090"
802960,12,9,"3702, 6239, 9606, 10090, 10116"
802872,12,10,"3702, 7227, 9606, 10090, 39947"
801512,12,12,"3702, 7227, 7955, 8355, 9606"
793126,12,7,"6239, 7227, 9606, 10090, 10116"
749054,12,6,"7955, 8022, 9606, 9913, 10090"
1027383,12,9,"3702, 9606, 10090, 10116, 70601"
803602,12,8,"7955, 9606, 9823, 9940, 10090"
803804,12,8,"6239, 7227, 8355, 9606, 10090"
802136,12,11,"3702, 7227, 9606, 10090, 10116"
802128,12,9,"3702, 4577, 7227, 9606, 10090"
802131,12,10,"3702, 6239, 7227, 7955, 9606"
801835,12,9,"3702, 9606, 10090, 10116, 44689"
801828,12,9,"3702, 6239, 7227, 9606, 10090"
761353,12,7,"6239, 7227, 7955, 9031, 9544"
803191,12,7,"6239, 7227, 7955, 9606, 10090"
794522,12,5,"7955, 9606, 9913, 10090, 10116"
1038963,12,7,"7955, 9606, 9615, 9913, 9940"
1027272,12,10,"3702, 6239, 7227, 7955, 9606"
803229,12,8,"6239, 7227, 7955, 10090, 10116"
794228,12,6,"6239, 7227, 9606, 10090, 10116"
805627,12,12,"3702, 6239, 7227, 7955, 9606"
789570,12,6,"7955, 9103, 9606, 9913, 10090"
789448,12,5,"7227, 7955, 9606, 10090, 10116"
802460,12,8,"3702, 6239, 7227, 9606, 10090"
801691,12,10,"3635, 3702, 7955, 9606, 10090"
802437,12,10,"3702, 6239, 7227, 7955, 9606"
802309,12,10,"3702, 9606, 10116, 36329, 44689"
802010,12,12,"3702, 5664, 6239, 7227, 9606"
762804,12,4,"7955, 9031, 9606, 10090"
817310,12,5,"7227, 7955, 9606, 10090, 10116"
802088,12,9,"3702, 7227, 7955, 9606, 10090"
793853,11,4,"6239, 7227, 9606, 10116"
1027242,11,10,"3702, 7227, 9606, 10090, 10116"
556598,11,1,6239
619148,11,1,7227
801886,11,11,"3702, 5691, 6239, 7227, 9606"
618818,11,1,7227
801889,11,6,"3702, 9606, 10090, 10116, 284812"
801933,11,8,"6239, 7091, 7227, 7955, 9606"
1033298,11,5,"3702, 6239, 7227, 9606, 10090"
801982,11,4,"3702, 9606, 284812, 559292"
801915,11,10,"3702, 7227, 9606, 10090, 10116"
801952,11,10,"3702, 5664, 6239, 7227, 7425"
802383,11,9,"3702, 6239, 7227, 8355, 9606"
801712,11,9,"3702, 7227, 9606, 10116, 36329"
831895,11,4,"9031, 9606, 10090, 10116"
825028,11,6,"6239, 7227, 7955, 9606, 10090"
789402,11,6,"7227, 8355, 9606, 10029, 10090"
1028706,11,9,"3702, 7955, 8022, 9606, 10090"
835172,11,5,"6239, 7227, 7955, 10090, 10116"
805565,11,10,"3702, 7227, 8355, 9606, 9913"
805521,11,6,"9031, 227321, 237561, 284593, 284812"
803206,11,8,"3702, 9606, 10090, 10116, 44689"
803344,11,8,"3702, 6239, 7227, 9606, 10090"
803154,11,10,"3702, 7227, 7955, 9606, 10090"
803209,11,11,"3702, 6239, 7227, 9606, 9615"
803183,11,9,"3702, 6239, 7227, 9606, 10116"
1027273,11,9,"3702, 6239, 7227, 9606, 10090"
761570,11,5,"7955, 9606, 9913, 10090, 10116"
801940,11,10,"3702, 6239, 7227, 9606, 10090"
1027282,11,10,"5691, 7227, 9606, 10090, 185431"
761044,11,5,"6239, 7955, 9606, 10090, 10116"
779851,11,7,"6239, 7227, 7955, 9606, 9913"
803693,11,8,"3702, 6239, 7227, 9606, 10090"
1027289,11,11,"3702, 6239, 7227, 7955, 9606"
1027296,11,8,"3702, 7227, 7955, 9606, 10090"
803622,11,6,"3702, 7227, 7955, 9606, 10090"
801995,11,4,"3702, 9606, 284812, 559292"
801534,11,4,"3702, 5664, 36329, 44689"
804960,11,8,"3702, 6239, 7227, 185431, 237561"
804828,11,9,"3702, 5664, 7955, 9606, 10090"
990770,11,10,"1685, 83558, 122586, 195099, 208964"
804892,11,7,"3702, 9606, 10090, 10116, 44689"
804861,11,7,"3702, 6239, 7227, 9606, 10090"
801528,11,11,"3635, 3702, 6239, 7227, 9606"
801571,11,10,"3702, 6239, 7227, 7955, 9606"
1027690,11,9,"3702, 9606, 10090, 39947, 185431"
801567,11,8,"3702, 9606, 10116, 36329, 44689"
802220,11,9,"3702, 6239, 7227, 9606, 10090"
801807,11,7,"3702, 7227, 9031, 9606, 10090"
1033146,11,8,"3635, 3702, 4081, 6239, 9606"
759276,11,5,"7955, 8090, 9606, 9913, 10090"
807798,11,6,"6239, 9606, 9823, 10090, 44689"
781560,11,6,"7227, 7955, 9031, 9606, 10090"
781463,11,4,"7227, 9606, 10090, 10116"
802248,11,9,"3702, 6239, 7227, 8355, 9606"
802234,11,10,"3702, 5691, 7227, 9606, 10090"
807856,11,8,"3702, 6239, 7955, 9031, 9606"
990781,11,5,"1085, 224308, 330779, 565050, 1111708"
990764,11,7,"7955, 83332, 208964, 224308, 266835"
793250,11,6,"6239, 7227, 7955, 9606, 10090"
784160,11,4,"6239, 7227, 9606, 10090"
1031099,11,9,"3702, 6239, 9606, 10090, 44689"
807498,11,8,"3702, 7227, 9606, 36329, 185431"
277031,11,1,3702
784259,11,6,"6239, 7227, 7955, 9606, 10090"
807527,11,2,"3635, 3702"
1029390,11,4,"3055, 3702, 39947, 227321"
1029383,11,9,"3635, 3702, 4081, 9606, 185431"
786497,11,3,"9595, 9606, 10090"
807531,11,7,"5544, 7227, 7955, 9606, 10090"
802571,11,9,"3702, 7227, 9606, 10090, 10116"
1028186,11,5,"7955, 9606, 9913, 10090, 10116"
793035,11,9,"7227, 7955, 9606, 9986, 10090"
990723,11,4,"208964, 224308, 224324, 309800"
793039,11,5,"6239, 7227, 9606, 10090, 10116"
804973,11,9,"3702, 6239, 7227, 9606, 10090"
801636,11,10,"3702, 6239, 7227, 9606, 10090"
801603,11,9,"3702, 9606, 10090, 10116, 36329"
802138,11,10,"1050, 3702, 6239, 7955, 9606"
802139,11,7,"3702, 6239, 7227, 9606, 10090"
780052,11,4,"7955, 9606, 10090, 10116"
779907,11,7,"6239, 7227, 7955, 9606, 10029"
808674,11,7,"3702, 3847, 4577, 9606, 10090"
808451,11,3,"7227, 9606, 10090"
780257,11,4,"7227, 9606, 10090, 10116"
802160,11,5,"3055, 3702, 7227, 9606, 185431"
802167,11,10,"3702, 5691, 6239, 7227, 9606"
802171,11,10,"3702, 6239, 7227, 7955, 9606"
802295,11,10,"3702, 5691, 6239, 9031, 9606"
752617,11,6,"7955, 8355, 8364, 9606, 10090"
991008,11,4,"3847, 83332, 83333, 208964"
752485,11,7,"8355, 9606, 9615, 9823, 9913"
793303,11,6,"6239, 7227, 7955, 8355, 9606"
804560,11,7,"3702, 7955, 9606, 10090, 185431"
803010,11,8,"3702, 6239, 7955, 9606, 10090"
1027372,11,6,"6239, 7227, 9606, 10090, 284812"
801473,11,6,"3702, 4577, 9606, 10090, 10116"
1033108,11,11,"3702, 9606, 9823, 9913, 10090"
1029724,11,10,"7227, 7955, 9606, 9823, 10090"
802278,11,10,"3702, 5691, 6239, 7227, 9606"
756223,11,7,"7955, 8355, 9031, 9606, 9913"
785347,11,7,"7955, 9606, 9823, 9913, 9986"
806548,11,4,"3702, 6239, 9606, 10090"
801730,11,9,"3635, 3702, 6239, 44689, 185431"
831938,11,7,"7227, 9606, 10090, 10116, 227321"
802376,11,11,"6239, 7227, 9606, 10090, 10116"
802342,11,10,"3702, 6239, 7227, 7955, 9913"
802557,11,3,"3702, 9606, 10090"
804976,11,7,"3702, 7955, 9606, 10090, 227321"
755392,11,4,"7955, 9606, 10090, 10116"
802487,11,9,"3702, 7227, 9606, 10090, 10116"
802506,11,9,"7227, 9606, 10090, 10116, 36329"
802530,11,9,"3702, 6239, 7227, 9606, 9913"
1027821,11,9,"3702, 6239, 7227, 9606, 10090"
1028213,11,11,"3702, 7227, 9606, 9913, 10090"
1029548,11,7,"3702, 7227, 9606, 10090, 10116"
1029077,11,8,"5664, 5702, 6239, 9031, 9606"
802380,11,9,"3702, 6239, 7227, 9606, 10090"
802387,11,7,"3702, 7227, 8355, 9606, 10090"
737819,11,5,"9606, 9823, 9913, 10090, 10116"
777897,11,6,"6239, 7227, 7955, 9606, 10090"
775658,11,4,"7955, 9606, 10090, 10116"
820821,11,7,"6239, 7227, 7955, 9606, 10090"
761617,11,5,"7227, 7955, 9606, 10090, 10116"
801984,11,6,"7227, 9606, 10090, 44689, 185431"
772714,11,5,"7955, 9031, 9606, 10090, 10116"
801516,11,7,"3702, 6239, 7227, 9606, 10090"
803941,11,1,3702
803796,11,7,"6239, 7227, 7955, 9606, 10090"
793449,11,7,"7227, 9606, 10090, 10116, 227321"
793529,11,7,"6239, 7227, 9606, 10090, 10116"
803099,11,7,"7227, 9606, 9913, 10090, 237561"
795747,11,5,"7227, 7955, 9606, 10090, 10116"
739594,11,6,"7955, 8030, 9606, 9823, 10090"
1027697,11,8,"3702, 6239, 7227, 9606, 10090"
1028205,11,6,"6239, 9544, 9606, 9913, 10090"
805168,11,11,"3702, 6239, 7227, 7955, 9031"
