EntryID,taxonomyID,taxon_name,umap_x,umap_y,kmeans_cluster
F4IN59,3702,A. thaliana,8.830132,11.007174,14
Q6E279,3702,A. thaliana,7.121807,4.495942,8
Q38970,3702,A. thaliana,6.9051814,17.136217,15
Q9LYH2,3702,A. thaliana,11.205308,9.748179,6
O23684,3702,A. thaliana,9.080935,11.44551,6
Q9SIX3,3702,A. thaliana,11.6962185,7.9103003,9
O81299,3702,A. thaliana,10.435177,13.760412,3
Q9SZL8,3702,A. thaliana,13.320266,7.846322,6
Q3EBY8,3702,A. thaliana,13.360719,7.640661,14
Q9XI28,3702,A. thaliana,9.380846,11.778106,14
Q94JM3,3702,A. thaliana,12.547178,7.0994215,6
Q8L7U0,3702,A. thaliana,10.516345,13.780531,3
Q9FIQ5,3702,A. thaliana,10.168144,3.1301217,19
F4I2I5,3702,A. thaliana,10.530877,9.287495,15
Q9LTA6,3702,A. thaliana,10.520346,9.537854,14
Q94AT5,3702,A. thaliana,8.71939,10.847673,13
Q9LXU0,3702,A. thaliana,8.295142,6.8110213,5
Q9LSY8,3702,A. thaliana,14.2180805,13.679778,3
Q9S9Z0,3702,A. thaliana,10.836362,10.881325,14
O48767,3702,A. thaliana,8.973842,8.669784,13
Q05212,3702,A. thaliana,10.042068,13.379127,2
O81270,3702,A. thaliana,9.396201,11.389514,2
Q9FVQ4,3702,A. thaliana,8.909233,11.2383995,16
Q9SIY8,3702,A. thaliana,6.319337,4.9917955,8
Q9LZS0,3702,A. thaliana,12.150614,7.007085,5
Q9S7R5,3702,A. thaliana,9.987936,12.152136,2
F4I7B6,3702,A. thaliana,13.255941,9.569312,6
G5EGE3,6239,C. elegans,11.271099,9.32126,6
G5EBX8,6239,C. elegans,10.564507,-0.31018946,6
A0A0K3AUE4,6239,C. elegans,4.4759517,-0.21454576,1
Q27497,6239,C. elegans,5.0154295,21.963617,3
Q8I4L0,6239,C. elegans,10.235855,7.743654,13
Q19191,6239,C. elegans,9.15108,8.285523,9
G5EC21,6239,C. elegans,12.559543,8.420941,1
P38433,6239,C. elegans,6.4328804,4.615517,8
O02298,6239,C. elegans,10.975313,12.249585,2
Q9XUH6,6239,C. elegans,7.7474303,7.610683,15
Q23022,6239,C. elegans,9.170713,2.9976158,8
Q18677,6239,C. elegans,9.358035,14.478579,3
D1MN68,6239,C. elegans,13.941719,11.48993,6
G5EG26,6239,C. elegans,9.7950115,14.214212,3
D5MCQ3,6239,C. elegans,12.173415,7.711404,9
P90900,6239,C. elegans,16.795483,17.429337,15
Q17336,6239,C. elegans,10.794277,9.803934,15
Q19722,6239,C. elegans,9.31611,13.644878,2
Q17740,6239,C. elegans,11.472874,7.333615,5
Q93619,6239,C. elegans,9.978424,14.462138,3
Q18986,6239,C. elegans,9.820597,10.244175,14
Q7JNM3,6239,C. elegans,11.485607,6.4601164,5
G5EC36,6239,C. elegans,12.581256,8.317871,5
Q09604,6239,C. elegans,11.458454,6.6702676,5
Q19876,6239,C. elegans,6.2073126,5.258454,8
Q8I4M5,6239,C. elegans,10.358411,7.5262437,5
A0FLQ6,6239,C. elegans,7.7606063,4.751322,8
Q27371,6239,C. elegans,9.751599,8.633899,15
O16462,6239,C. elegans,7.3003073,6.8643885,7
P91193,6239,C. elegans,10.533948,8.5569515,13
G5ED46,6239,C. elegans,7.9287505,5.446966,14
Q22347,6239,C. elegans,9.773746,15.624543,3
Q95XR2,6239,C. elegans,10.315304,11.321899,6
G5EC16,6239,C. elegans,10.595601,9.497616,15
Q18775,6239,C. elegans,10.584361,-0.2874235,6
H2KZS7,6239,C. elegans,10.823625,8.862714,14
D3YT36,6239,C. elegans,9.379834,14.729197,3
O01519,6239,C. elegans,11.286964,8.648267,14
O16369,6239,C. elegans,11.09459,12.149761,2
Q9XTT4,6239,C. elegans,11.60516,6.5646663,5
V6CJ54,6239,C. elegans,10.092313,11.299578,14
U4PMB4,6239,C. elegans,11.552535,6.905592,5
G5EEK3,6239,C. elegans,10.578797,8.250901,13
H2KZ17,6239,C. elegans,11.341704,8.231396,5
Q03614,6239,C. elegans,11.248595,2.8359222,16
A5JYS9,6239,C. elegans,11.646316,6.4755597,5
G5EDZ7,6239,C. elegans,10.474649,13.109828,2
Q9N537,6239,C. elegans,9.496866,8.453276,13
P29506,6239,C. elegans,10.946997,7.0519457,5
H1UBK1,6239,C. elegans,9.872097,13.256055,6
Q95Y17,6239,C. elegans,6.8619833,6.4860864,7
P42171,6239,C. elegans,10.409258,9.241788,15
Q9Y0V2,6239,C. elegans,10.711666,10.024985,15
P91495,6239,C. elegans,10.178706,7.2891607,13
Q9XVX8,6239,C. elegans,9.600589,9.575749,14
Q7Z204,6239,C. elegans,11.921235,7.2655883,5
O61219,6239,C. elegans,12.637165,11.749286,11
Q19204,6239,C. elegans,7.6169004,5.137342,8
Q22036,6239,C. elegans,10.7098875,12.316351,2
G5ECL3,6239,C. elegans,10.963512,10.174553,15
Q9XXK1,6239,C. elegans,8.765904,13.370254,2
O44572,6239,C. elegans,9.565287,8.969564,15
Q11181,6239,C. elegans,10.703768,7.973489,13
Q93367,6239,C. elegans,10.786633,8.626143,14
Q9GYJ3,6239,C. elegans,6.5246763,6.2298827,9
Q20709,6239,C. elegans,9.483323,8.729076,13
G5EGQ6,6239,C. elegans,10.251866,9.82881,15
Q9XV14,6239,C. elegans,7.864847,5.9889116,14
P34441,6239,C. elegans,8.916714,9.543154,7
Q19788,6239,C. elegans,9.533455,9.354746,13
P18948,6239,C. elegans,9.371524,7.9536204,13
O17828,6239,C. elegans,9.371537,9.938856,14
H2KYY1,6239,C. elegans,11.283119,6.6927724,5
Q86NC2,6239,C. elegans,8.25556,10.095842,7
D5MCQ2,6239,C. elegans,12.206202,7.6899757,9
Q9XW36,6239,C. elegans,11.426629,3.0347564,16
G5EGB1,6239,C. elegans,11.360629,12.625759,3
G5EE68,6239,C. elegans,12.296972,7.6903753,11
O62422,6239,C. elegans,14.202156,18.30942,3
Q09363,6239,C. elegans,7.082908,4.602381,8
P41937,6239,C. elegans,12.598459,15.432511,2
Q9TZK5,6239,C. elegans,7.10621,4.4047694,8
D2KT99,6239,C. elegans,11.433941,7.392124,5
G5EF62,6239,C. elegans,10.775727,8.308774,5
A5PEX5,6239,C. elegans,11.1324005,9.1311455,6
D2N109,6239,C. elegans,10.856987,3.053227,16
P91189,6239,C. elegans,10.667799,10.787509,15
H2FLH5,6239,C. elegans,8.971248,6.4256353,13
G5ECT7,6239,C. elegans,9.459494,7.853003,13
O45298,6239,C. elegans,6.6256123,4.9479575,8
O45952,6239,C. elegans,9.463524,7.78132,13
Q9GYF0,6239,C. elegans,10.620219,3.4891088,16
O16999,6239,C. elegans,9.454326,10.520066,14
G5EFN4,6239,C. elegans,9.180437,2.9954696,8
Q21501,6239,C. elegans,10.820335,11.983708,2
Q23628,6239,C. elegans,8.370853,5.5083275,9
F5GUA9,6239,C. elegans,10.365133,8.6114855,13
G5EE33,6239,C. elegans,8.692126,14.923635,3
P81299,6239,C. elegans,10.9900875,9.068249,14
Q17922,6239,C. elegans,11.053991,7.1388893,5
O44953,6239,C. elegans,7.8711944,8.987302,7
Q10128,6239,C. elegans,7.8142734,5.6646004,14
Q53U87,6239,C. elegans,10.879116,9.545622,14
Q20712,6239,C. elegans,10.588204,8.485897,13
Q22747,6239,C. elegans,9.923185,8.889671,13
P27715,6239,C. elegans,9.996938,12.895757,2
Q3T903,6239,C. elegans,10.053121,8.779959,14
G5EGA5,6239,C. elegans,11.574916,3.6278281,16
Q9TYX9,6239,C. elegans,9.628307,10.048775,14
P91457,6239,C. elegans,6.9832025,5.807896,14
G5EED7,6239,C. elegans,7.145702,4.94813,8
Q9TYX6,6239,C. elegans,9.389866,10.17762,14
O01759,6239,C. elegans,10.491968,9.380542,14
H9G2Q2,6239,C. elegans,9.535312,14.58046,3
Q22918,6239,C. elegans,10.40822,10.524675,15
Q09248,6239,C. elegans,9.755962,9.146707,13
P91829,6239,C. elegans,11.537109,10.406466,2
G5EBZ8,6239,C. elegans,10.985219,8.248684,5
B2MZC3,6239,C. elegans,9.446224,11.782877,2
Q93830,6239,C. elegans,10.690329,12.131171,2
G5ED80,6239,C. elegans,10.63289,13.0423975,3
Q58AA5,6239,C. elegans,11.438843,11.9844675,2
H9G2V3,6239,C. elegans,8.444371,13.788914,2
Q19635,6239,C. elegans,7.062284,4.8342085,2
G5EBK4,6239,C. elegans,10.659325,12.665477,2
Q95PX7,6239,C. elegans,10.665103,9.602583,15
Q95R18,6239,C. elegans,11.934205,7.0380464,5
Q20766,6239,C. elegans,12.592791,8.350869,5
Q17695,6239,C. elegans,10.3056,9.0392685,15
Q9XUU8,6239,C. elegans,13.606642,11.337661,14
Q94251,6239,C. elegans,10.924227,9.972401,6
Q2PJ98,6239,C. elegans,8.772946,6.495881,13
Q9U3S9,6239,C. elegans,7.5066166,5.0198283,8
P47209,6239,C. elegans,9.071856,13.279604,2
O45346,6239,C. elegans,7.5091043,6.9454703,13
Q20898,6239,C. elegans,11.440509,7.037379,5
Q9XVM9,6239,C. elegans,10.323448,3.165535,16
Q2L6W9,6239,C. elegans,13.2096,9.541809,6
P53013,6239,C. elegans,8.93133,13.489264,2
G5EF88,6239,C. elegans,10.080767,7.5166836,9
P49809,6239,C. elegans,10.700123,9.572509,14
Q9N413,6239,C. elegans,7.898017,5.0809355,14
O01869,6239,C. elegans,7.088754,10.34708,7
G4S9F5,6239,C. elegans,10.780682,8.5966835,15
P34673,6239,C. elegans,9.572147,14.732976,3
B7WN72,6239,C. elegans,11.312048,8.187407,5
O01465,6239,C. elegans,8.95272,6.6152215,13
Q9U238,6239,C. elegans,6.8651195,6.345988,14
Q09566,6239,C. elegans,7.850915,5.538083,8
Q20347,6239,C. elegans,13.216062,9.489465,6
Q9NAH3,6239,C. elegans,9.914407,8.778452,15
Q18530,6239,C. elegans,7.523007,5.555334,14
Q20618,6239,C. elegans,10.949281,2.8336122,16
Q94207,6239,C. elegans,9.370823,10.160571,14
Q20057,6239,C. elegans,7.497297,9.697549,7
P48181,6239,C. elegans,9.173232,3.0065448,8
Q18129,6239,C. elegans,10.899941,3.0586267,16
G5ED40,6239,C. elegans,12.928979,3.849439,6
Q20456,6239,C. elegans,6.88264,4.701154,8
Q8I113,6239,C. elegans,10.852373,8.775584,5
G5EBL3,6239,C. elegans,11.227367,8.897011,15
O45526,6239,C. elegans,10.8691225,7.2728224,13
Q04908,6239,C. elegans,11.401814,11.368084,2
Q8MQ40,6239,C. elegans,10.370554,-0.548154,17
Q7YZR6,6239,C. elegans,11.25452,11.740992,6
G5EDP9,6239,C. elegans,10.616097,10.041954,14
Q21473,6239,C. elegans,11.545504,2.8944201,16
P34424,6239,C. elegans,11.220233,8.429187,5
A8DYS3,6239,C. elegans,12.269037,7.722514,9
P54141,6239,C. elegans,10.959227,2.768083,16
P10038,6239,C. elegans,11.621914,6.8751297,5
Q20693,6239,C. elegans,8.564615,7.848342,9
H2KY60,6239,C. elegans,11.93382,7.088851,5
H2KZU6,6239,C. elegans,8.888922,8.554838,13
O44169,6239,C. elegans,10.5317545,10.671453,14
Q23590,6239,C. elegans,7.9603825,7.5124583,13
Q10664,6239,C. elegans,13.297542,9.547329,6
Q18217,6239,C. elegans,10.721914,12.360854,2
Q69Z13,6239,C. elegans,10.045937,13.450602,2
G8JY24,6239,C. elegans,9.785629,14.456944,3
Q23542,6239,C. elegans,8.660226,13.122159,3
G5EF39,6239,C. elegans,11.054671,9.201087,6
Q93198,6239,C. elegans,10.237773,3.45197,16
Q9U2C3,6239,C. elegans,14.165958,18.307865,11
H2KYB3,6239,C. elegans,10.818841,7.269874,13
Q21793,6239,C. elegans,10.799002,7.616337,9
Q20164,6239,C. elegans,10.854017,11.639465,2
Q22703,6239,C. elegans,11.49192,7.179994,5
Q19350,6239,C. elegans,10.222441,2.349692,16
Q86MP3,6239,C. elegans,13.675151,11.419708,2
G5EBJ9,6239,C. elegans,10.795476,13.632937,3
G5EBG0,6239,C. elegans,7.1869035,9.6049,7
G5EGS5,6239,C. elegans,9.260222,9.51248,14
P27420,6239,C. elegans,9.335018,13.201806,3
Q18779,6239,C. elegans,11.24197,2.4036849,19
P49594,6239,C. elegans,9.957994,10.552423,14
G5EE67,6239,C. elegans,14.849254,11.306335,3
Q22640,6239,C. elegans,7.1904764,9.571484,7
Q7Z138,6239,C. elegans,11.544546,2.8772101,16
Q20684,6239,C. elegans,10.5801935,3.849385,14
Q95XS0,6239,C. elegans,9.445871,10.258418,14
A0A0K3AXH1,6239,C. elegans,11.334976,8.493779,9
O17645,6239,C. elegans,7.1864967,4.347674,8
Q9UAV8,6239,C. elegans,10.421138,14.355517,3
O77469,6239,C. elegans,7.9294543,5.099756,8
O45818,6239,C. elegans,11.341249,9.054418,6
Q09413,6239,C. elegans,10.468643,9.478615,15
Q09628,6239,C. elegans,7.952722,6.068772,14
P34455,6239,C. elegans,9.814524,13.970417,2
G5EGU4,6239,C. elegans,7.4111557,5.183949,14
Q93413,6239,C. elegans,9.804729,10.97781,14
O18191,6239,C. elegans,10.535035,-0.36082608,17
G5EG62,6239,C. elegans,10.584239,10.834214,2
P41999,6239,C. elegans,11.515732,10.297822,14
A8WI01,6239,C. elegans,10.5685625,3.4536924,6
Q93575,6239,C. elegans,10.495948,11.8503065,2
Q22355,6239,C. elegans,11.598181,6.6247764,5
Q18320,6239,C. elegans,9.367782,7.872848,13
O44743,6239,C. elegans,11.676422,6.6211534,5
G8JYF6,6239,C. elegans,9.422397,10.343922,14
Q19749,6239,C. elegans,9.414708,12.497182,11
Q17603,6239,C. elegans,8.484506,9.281144,7
Q17848,6239,C. elegans,10.8139105,12.252642,2
G5EBP0,6239,C. elegans,8.532672,9.666296,7
Q9XXJ0,6239,C. elegans,9.698354,13.553653,2
Q9XUL8,6239,C. elegans,9.873667,11.334762,14
O61220,6239,C. elegans,10.528924,3.5169246,16
Q9XXH8,6239,C. elegans,10.429507,10.305278,14
B6VQ55,6239,C. elegans,10.888839,2.9866052,16
Q22361,6239,C. elegans,7.892748,8.778123,7
D1MN51,6239,C. elegans,11.835051,6.329351,5
Q20930,6239,C. elegans,7.6173286,5.0498977,8
Q95QW4,6239,C. elegans,10.697373,3.6756673,6
Q11179,6239,C. elegans,13.342451,9.438271,6
G5EBH0,6239,C. elegans,11.098652,2.9343753,16
G5EDE2,6239,C. elegans,10.522456,9.548925,15
O17239,6239,C. elegans,10.507948,-0.3843657,17
Q95XA8,6239,C. elegans,12.035879,6.9101,5
Q21740,6239,C. elegans,9.265943,8.568558,13
Q19280,6239,C. elegans,8.258179,5.4009023,14
O45434,6239,C. elegans,10.4711275,11.092706,6
O45681,6239,C. elegans,10.388349,7.289602,5
Q95ZI4,6239,C. elegans,11.420394,12.616281,3
G5EE01,6239,C. elegans,8.558378,9.686172,7
P91863,6239,C. elegans,6.4516826,4.9430995,8
P34713,6239,C. elegans,11.605012,6.6199784,5
G5EDQ4,6239,C. elegans,8.374525,5.5822926,5
G5EFC3,6239,C. elegans,10.537955,3.4662755,6
G5EF54,6239,C. elegans,10.978074,2.7702959,19
P56570,6239,C. elegans,10.630446,12.146519,2
Q22909,6239,C. elegans,11.636452,6.5382667,5
G5EFA2,6239,C. elegans,11.111444,10.1489525,14
O18180,6239,C. elegans,9.466577,12.378624,15
G5EF76,6239,C. elegans,11.573433,6.9936123,5
Q22145,6239,C. elegans,9.442006,8.2180805,13
C1P635,6239,C. elegans,11.164773,8.381275,6
Q965M2,6239,C. elegans,8.516685,3.518196,8
Q8I4J5,6239,C. elegans,11.235579,7.938015,5
Q09541,6239,C. elegans,7.1120257,4.612262,14
Q9XVI2,6239,C. elegans,10.231928,10.060741,14
Q9XXI7,6239,C. elegans,9.988058,9.126792,15
Q9N4D8,6239,C. elegans,8.366477,6.406611,13
Q95QP3,6239,C. elegans,9.702628,11.023391,14
Q9N595,6239,C. elegans,9.984408,7.802742,9
A0A0K3AWM6,6239,C. elegans,10.372022,3.1910608,8
Q21805,6239,C. elegans,11.312407,10.343818,14
P34260,6239,C. elegans,10.481178,12.040887,2
Q19189,6239,C. elegans,10.021728,10.859662,14
Q9N4G4,6239,C. elegans,12.676728,2.623308,0
Q95Y26,6239,C. elegans,10.956307,10.2344675,6
Q09626,6239,C. elegans,7.9496503,6.1009345,14
Q9BPN3,6239,C. elegans,10.309212,9.667937,15
Q95ZQ4,6239,C. elegans,12.754976,9.3409605,6
Q965X6,6239,C. elegans,11.635524,9.540175,14
G5EFU0,6239,C. elegans,11.714489,8.91329,6
A5JYU8,6239,C. elegans,8.899136,8.386609,13
P90986,6239,C. elegans,7.1375146,9.548417,7
Q19862,6239,C. elegans,9.221797,7.7833056,13
G5EFW7,6239,C. elegans,10.25342,-0.6576832,17
O01314,6239,C. elegans,9.008732,8.687877,13
O16305,6239,C. elegans,15.744974,11.202124,11
G5EE07,6239,C. elegans,10.944623,7.232223,5
Q21441,6239,C. elegans,10.759103,8.399833,13
Q9N428,6239,C. elegans,10.000687,7.9129705,13
Q93712,6239,C. elegans,9.945311,8.675093,15
P55216,6239,C. elegans,9.46954,15.216527,3
Q93931,6239,C. elegans,9.567699,11.241821,14
G5EDT1,6239,C. elegans,10.155414,10.475228,14
Q9GT24,6239,C. elegans,11.290054,8.985054,14
O61955,6239,C. elegans,10.849247,11.997689,2
O45499,6239,C. elegans,8.926324,11.909116,6
Q18801,6239,C. elegans,10.024814,14.901272,11
G5EBE3,6239,C. elegans,10.669851,7.9934134,9
G5ECA3,6239,C. elegans,11.761163,10.659264,3
Q17589,6239,C. elegans,11.455634,10.3255205,14
G5EFM0,6239,C. elegans,10.291774,9.143384,15
Q9N4Z7,6239,C. elegans,10.427833,9.387915,14
Q27512,6239,C. elegans,11.821068,8.313725,9
G5EDT6,6239,C. elegans,13.041977,9.47704,6
Q95QD1,6239,C. elegans,11.424418,3.490081,16
Q9XXD7,6239,C. elegans,8.005075,5.1654425,14
Q27873,6239,C. elegans,10.0690975,14.537106,3
Q18917,6239,C. elegans,10.928482,12.343944,2
G3MTY7,6239,C. elegans,10.814382,3.3542485,16
Q93725,6239,C. elegans,12.895902,10.627878,11
H9G2S7,6239,C. elegans,11.605641,6.666216,5
Q9XWF2,6239,C. elegans,11.052743,10.248268,6
G5EGD2,6239,C. elegans,11.667134,7.941946,5
G5ECA1,6239,C. elegans,7.139556,7.0827,7
Q23579,6239,C. elegans,10.974493,7.0187855,5
P91026,6239,C. elegans,10.343283,7.618413,9
Q21540,6239,C. elegans,7.5960536,4.519032,8
Q9U3I4,6239,C. elegans,7.851514,9.051517,7
Q09601,6239,C. elegans,10.742868,8.048789,5
P0DM42,6239,C. elegans,13.829493,15.273152,11
B7WN96,6239,C. elegans,11.446188,6.5393124,5
Q20574,6239,C. elegans,13.057793,13.012786,15
Q9XX14,6239,C. elegans,10.6970625,8.507215,5
Q8ITW3,6239,C. elegans,11.507586,7.1618276,5
C8JQR7,6239,C. elegans,10.83845,3.3710272,16
Q09309,6239,C. elegans,13.761964,11.408371,6
O45595,6239,C. elegans,8.544967,9.681317,7
O02207,6239,C. elegans,8.615989,11.001102,16
Q9N3G1,6239,C. elegans,8.798705,9.9809,14
Q10007,6239,C. elegans,10.834728,7.4778605,5
P34517,6239,C. elegans,10.030516,14.202192,3
Q9U2H1,6239,C. elegans,13.517554,9.502704,6
O61742,6239,C. elegans,11.132677,10.192774,6
O01299,6239,C. elegans,10.815822,7.5468225,5
P90781,6239,C. elegans,10.453598,14.384479,3
A3QM96,6239,C. elegans,8.365318,6.363385,15
Q03615,6239,C. elegans,9.70111,8.794836,13
Q10002,6239,C. elegans,9.301276,13.765025,3
Q21915,6239,C. elegans,9.752179,11.282816,15
P41829,6239,C. elegans,11.573736,8.371966,14
G5EDL5,6239,C. elegans,10.455657,13.5628195,3
Q9GS03,6239,C. elegans,10.951103,2.835214,16
D5MCP9,6239,C. elegans,11.849632,7.316807,5
Q19829,6239,C. elegans,9.941657,10.328993,14
Q22888,6239,C. elegans,10.73993,12.137262,2
O61770,6239,C. elegans,9.022952,9.511112,14
O76337,6239,C. elegans,11.067241,8.207282,15
Q9U1Q0,6239,C. elegans,13.908481,11.48446,6
Q23023,6239,C. elegans,10.940125,8.799329,15
Q21323,6239,C. elegans,12.208265,8.0562105,11
Q21281,6239,C. elegans,11.504106,6.4643803,5
Q9XVP0,6239,C. elegans,6.971181,10.310434,7
Q968Y9,6239,C. elegans,11.941272,6.727248,5
Q09442,6239,C. elegans,12.089111,7.5347185,9
Q9BL15,6239,C. elegans,10.796287,12.451151,2
G5ECU1,6239,C. elegans,14.860241,11.303778,6
O61931,6239,C. elegans,10.441107,11.854044,14
O62106,6239,C. elegans,8.809137,14.6607685,2
Q22262,6239,C. elegans,10.426708,7.2711334,9
A0A163UT06,6239,C. elegans,9.488106,10.443146,14
Q03206,6239,C. elegans,14.300893,18.476467,11
H2KZG6,6239,C. elegans,9.78086,15.598913,3
P56173,6239,C. elegans,7.89544,6.0435877,14
Q9GYQ9,6239,C. elegans,11.049623,7.8722734,5
Q02334,6239,C. elegans,11.209853,2.5386503,19
Q21614,6239,C. elegans,10.487701,12.363051,2
Q22387,6239,C. elegans,10.103125,9.118157,15
H2KZZ2,6239,C. elegans,11.648356,6.8796535,5
Q9XXU2,6239,C. elegans,9.246864,7.5792656,13
Q86B36,6239,C. elegans,9.466293,13.581966,2
Q9XWN9,6239,C. elegans,10.807202,7.214329,13
Q3V5J3,6239,C. elegans,10.858878,8.138988,5
Q17491,6239,C. elegans,10.444372,10.988133,2
P34575,6239,C. elegans,8.19541,10.166946,7
H2L0C1,6239,C. elegans,8.033716,5.257955,14
Q95QN2,6239,C. elegans,10.77694,9.8473215,15
Q20065,6239,C. elegans,7.123889,4.3972645,8
Q17330,6239,C. elegans,7.5921593,4.5249944,8
O16530,6239,C. elegans,10.880392,3.0050814,16
Q9NAP8,6239,C. elegans,9.361969,10.167955,14
P34286,6239,C. elegans,5.895574,17.276518,2
Q22717,6239,C. elegans,11.68804,6.453325,5
Q9TY07,6239,C. elegans,10.589857,9.394598,15
Q19594,6239,C. elegans,10.2279415,7.281256,9
H1UBJ2,6239,C. elegans,8.270257,9.403779,7
Q95Y90,6239,C. elegans,8.956931,13.022019,2
Q10931,6239,C. elegans,10.605878,9.922007,15
Q86NH1,6239,C. elegans,10.8974,8.277452,5
Q23647,6239,C. elegans,9.354179,8.142199,13
P52013,6239,C. elegans,11.028615,15.473651,3
Q22306,6239,C. elegans,10.483842,11.894104,2
Q9N4U5,6239,C. elegans,9.940462,8.736115,15
B2D6M2,6239,C. elegans,9.481924,10.38517,14
Q6BER6,6239,C. elegans,8.033724,9.620175,7
O17586,6239,C. elegans,5.8913918,17.28175,2
Q9BL17,6239,C. elegans,12.872032,3.7908118,3
Q22075,6239,C. elegans,8.518842,3.5161772,8
Q21621,6239,C. elegans,7.802747,9.159802,7
P29691,6239,C. elegans,9.424943,13.594447,2
G5EES2,6239,C. elegans,10.886636,10.635913,15
G5EGG0,6239,C. elegans,11.281125,11.204664,2
P91351,6239,C. elegans,10.870335,9.573792,14
Q94402,6239,C. elegans,9.675709,9.643611,15
O62471,6239,C. elegans,10.6765785,10.80212,6
Q9XW53,6239,C. elegans,10.841526,8.807931,13
H2L008,6239,C. elegans,11.158389,6.7096825,5
H2KZ73,6239,C. elegans,7.5574493,5.310256,8
Q94218,6239,C. elegans,7.789946,9.963587,7
P17343,6239,C. elegans,13.949861,11.492333,6
Q9U295,6239,C. elegans,6.4448276,4.569093,8
Q9N5M2,6239,C. elegans,11.420432,10.645222,15
Q19468,6239,C. elegans,11.353494,3.3990822,16
Q1ZXS6,6239,C. elegans,8.758254,8.580415,13
G5EFV0,6239,C. elegans,11.77949,10.231188,6
O62108,6239,C. elegans,10.133725,11.875811,2
P34548,6239,C. elegans,7.0881724,4.531875,8
Q17345,6239,C. elegans,11.068368,12.32601,3
P61866,6239,C. elegans,6.9306693,10.353105,7
P80361,6239,C. elegans,9.810508,13.572448,2
Q9BIC1,6239,C. elegans,10.232117,-0.6763131,17
Q9N2S7,6239,C. elegans,10.991297,2.8278062,19
Q9UAV3,6239,C. elegans,10.353523,13.068858,2
O45451,6239,C. elegans,11.029127,14.159338,3
Q27355,6239,C. elegans,10.780083,7.2440586,13
Q09457,6239,C. elegans,10.181324,7.133496,9
O44498,6239,C. elegans,10.822133,8.460973,15
Q95XU6,6239,C. elegans,10.511841,8.017631,9
P34540,6239,C. elegans,10.910152,10.119198,15
Q18624,6239,C. elegans,9.478803,8.1527405,13
Q95ZS2,6239,C. elegans,10.475122,12.942645,2
O01514,6239,C. elegans,13.527192,11.403975,14
Q17667,6239,C. elegans,10.359299,8.6799755,15
G5EGI5,6239,C. elegans,7.4122276,4.615426,14
Q9XVW6,6239,C. elegans,8.391975,8.633263,13
Q09208,6239,C. elegans,10.904394,2.955998,16
H2KZN1,6239,C. elegans,12.9070835,3.8195882,16
Q65XX8,6239,C. elegans,10.18475,12.051725,2
Q9XVE7,6239,C. elegans,11.04449,8.90964,6
P34574,6239,C. elegans,11.436132,8.740915,14
P34605,6239,C. elegans,8.852544,13.437137,2
Q22947,6239,C. elegans,11.474033,2.9232705,16
Q22308,6239,C. elegans,11.274127,8.2645855,9
A5PEW7,6239,C. elegans,7.578066,9.220492,7
O17898,6239,C. elegans,11.210532,10.262174,14
Q9U2S4,6239,C. elegans,12.607569,12.569937,11
Q27GT3,6239,C. elegans,10.584708,12.124936,6
V6CLJ5,6239,C. elegans,11.81802,7.959106,14
H2KZ68,6239,C. elegans,10.366957,5.1755815,6
O01592,6239,C. elegans,9.531405,14.607079,3
Q5H9M9,6239,C. elegans,11.070532,11.741765,6
Q18761,6239,C. elegans,7.774065,5.274497,8
Q11117,6239,C. elegans,7.0751357,5.759124,8
G5EGA9,6239,C. elegans,10.299903,12.082232,14
D0IMZ6,6239,C. elegans,11.097258,11.447728,6
P45962,6239,C. elegans,10.944154,9.969887,6
O16997,6239,C. elegans,10.080457,8.99206,15
Q19130,6239,C. elegans,9.551649,13.9561615,2
Q7Z1P9,6239,C. elegans,10.767434,8.824852,14
Q7Z291,6239,C. elegans,7.6247325,5.1152606,8
O45100,6239,C. elegans,10.146372,10.8223095,14
Q20670,6239,C. elegans,8.760768,7.9740157,13
B2D6N9,6239,C. elegans,11.089028,8.680387,9
Q9N4E9,6239,C. elegans,9.279531,9.569111,14
Q19752,6239,C. elegans,10.418274,13.50851,3
Q9XYD3,6239,C. elegans,11.19077,6.7023516,5
G5EES6,6239,C. elegans,13.508677,11.366473,2
Q9TZ51,6239,C. elegans,7.8674345,9.678655,7
Q8I136,6239,C. elegans,7.0026827,4.5995207,8
Q9TY06,6239,C. elegans,6.1666517,8.901711,10
G8JYF1,6239,C. elegans,9.025718,8.480695,13
G5ED77,6239,C. elegans,10.592421,12.09082,2
P90917,6239,C. elegans,13.925015,11.56548,11
Q22993,6239,C. elegans,9.522664,13.272731,2
A0A486WWJ9,6239,C. elegans,11.533013,6.7153015,5
Q19345,6239,C. elegans,11.51898,8.391669,14
O77133,6239,C. elegans,11.082465,8.04486,5
G5ECN5,6239,C. elegans,13.19237,9.511264,6
G5ECF0,6239,C. elegans,10.397248,5.870528,4
G5EC72,6239,C. elegans,11.006387,7.7234263,5
P34331,6239,C. elegans,12.809388,9.356223,6
H2FLL7,6239,C. elegans,11.214706,2.3662002,19
Q8ITW8,6239,C. elegans,11.270328,10.067879,14
O44183,6239,C. elegans,10.903538,12.852866,3
D7SFQ6,6239,C. elegans,10.888113,8.05857,5
Q18090,6239,C. elegans,12.330172,11.915056,2
Q93373,6239,C. elegans,8.57984,3.7136247,8
Q9N491,6239,C. elegans,7.050764,4.6136513,8
